Index	Label
2050	ankle_boot
2051	pullover
2052	bag
2053	sneaker
2054	trouser
2055	ankle_boot
2056	sneaker
2057	shirt
2058	sandal
2059	bag
2060	sneaker
2061	coat
2062	coat
2063	dress
2064	bag
2065	ankle_boot
2066	t_shirt
2067	dress
2068	bag
2069	dress
2070	trouser
2071	t_shirt
2072	dress
2073	pullover
2074	sneaker
2075	dress
2076	pullover
2077	pullover
2078	pullover
2079	sneaker
2080	dress
2081	trouser
2082	dress
2083	coat
2084	ankle_boot
2085	t_shirt
2086	pullover
2087	coat
2088	t_shirt
2089	trouser
2090	t_shirt
2091	sandal
2092	trouser
2093	pullover
2094	coat
2095	t_shirt
2096	ankle_boot
2097	sneaker
2098	dress
2099	ankle_boot
2100	dress
2101	bag
2102	trouser
2103	dress
2104	coat
2105	ankle_boot
2106	dress
2107	dress
2108	pullover
2109	sandal
2110	trouser
2111	trouser
2112	sneaker
2113	bag
2114	t_shirt
2115	shirt
2116	pullover
2117	ankle_boot
2118	dress
2119	pullover
2120	sandal
2121	t_shirt
2122	trouser
2123	bag
2124	coat
2125	t_shirt
2126	coat
2127	trouser
2128	t_shirt
2129	sneaker
2130	t_shirt
2131	bag
2132	sandal
2133	shirt
2134	t_shirt
2135	shirt
2136	bag
2137	t_shirt
2138	t_shirt
2139	shirt
2140	sneaker
2141	ankle_boot
2142	shirt
2143	shirt
2144	t_shirt
2145	shirt
2146	dress
2147	dress
2148	coat
2149	dress
2150	dress
2151	ankle_boot
2152	sneaker
2153	trouser
2154	ankle_boot
2155	sneaker
2156	coat
2157	pullover
2158	bag
2159	sneaker
2160	sandal
2161	sandal
2162	sandal
2163	bag
2164	bag
2165	ankle_boot
2166	bag
2167	dress
2168	pullover
2169	shirt
2170	pullover
2171	t_shirt
2172	shirt
2173	shirt
2174	pullover
2175	sandal
2176	bag
2177	dress
2178	sandal
2179	shirt
2180	sneaker
2181	pullover
2182	ankle_boot
2183	dress
2184	t_shirt
2185	bag
2186	pullover
2187	sneaker
2188	bag
2189	t_shirt
2190	ankle_boot
2191	shirt
2192	trouser
2193	sneaker
2194	shirt
2195	dress
2196	sandal
2197	trouser
2198	t_shirt
2199	dress
2200	shirt
2201	sneaker
2202	ankle_boot
2203	ankle_boot
2204	ankle_boot
2205	t_shirt
2206	dress
2207	shirt
2208	dress
2209	coat
2210	ankle_boot
2211	t_shirt
2212	trouser
2213	t_shirt
2214	shirt
2215	t_shirt
2216	trouser
2217	pullover
2218	bag
2219	trouser
2220	pullover
2221	t_shirt
2222	t_shirt
2223	bag
2224	coat
2225	t_shirt
2226	coat
2227	pullover
2228	ankle_boot
2229	ankle_boot
2230	sandal
2231	pullover
2232	trouser
2233	coat
2234	sneaker
2235	dress
2236	sandal
2237	dress
2238	sandal
2239	shirt
2240	ankle_boot
2241	t_shirt
2242	sneaker
2243	coat
2244	sandal
2245	dress
2246	pullover
2247	ankle_boot
2248	coat
2249	pullover
2250	bag
2251	t_shirt
2252	dress
2253	trouser
2254	bag
2255	trouser
2256	shirt
2257	coat
2258	bag
2259	t_shirt
2260	trouser
2261	dress
2262	coat
2263	sandal
2264	ankle_boot
2265	ankle_boot
2266	bag
2267	shirt
2268	dress
2269	dress
2270	pullover
2271	trouser
2272	coat
2273	shirt
2274	ankle_boot
2275	sandal
2276	shirt
2277	sandal
2278	sneaker
2279	pullover
2280	coat
2281	bag
2282	t_shirt
2283	t_shirt
2284	sneaker
2285	sneaker
2286	bag
2287	dress
2288	coat
2289	trouser
2290	coat
2291	shirt
2292	coat
2293	bag
2294	coat
2295	dress
2296	t_shirt
2297	bag
2298	pullover
2299	sandal
2300	sandal
2301	pullover
2302	bag
2303	sandal
2304	sneaker
2305	ankle_boot
2306	bag
2307	trouser
2308	dress
2309	shirt
2310	coat
2311	sneaker
2312	trouser
2313	shirt
2314	ankle_boot
2315	coat
2316	ankle_boot
2317	dress
2318	bag
2319	trouser
2320	ankle_boot
2321	sandal
2322	sneaker
2323	bag
2324	shirt
2325	coat
2326	sandal
2327	pullover
2328	coat
2329	dress
2330	dress
2331	dress
2332	ankle_boot
2333	sneaker
2334	shirt
2335	shirt
2336	shirt
2337	sandal
2338	dress
2339	bag
2340	dress
2341	dress
2342	pullover
2343	bag
2344	bag
2345	coat
2346	bag
2347	bag
2348	shirt
2349	sneaker
2350	shirt
2351	pullover
2352	sneaker
2353	sandal
2354	dress
2355	coat
2356	sandal
2357	trouser
2358	sandal
2359	coat
2360	sneaker
2361	dress
2362	dress
2363	shirt
2364	coat
2365	t_shirt
2366	dress
2367	coat
2368	sandal
2369	trouser
2370	trouser
2371	ankle_boot
2372	t_shirt
2373	coat
2374	ankle_boot
2375	shirt
2376	dress
2377	bag
2378	sandal
2379	bag
2380	dress
2381	t_shirt
2382	dress
2383	coat
2384	pullover
2385	coat
2386	pullover
2387	coat
2388	trouser
2389	sneaker
2390	sandal
2391	dress
2392	ankle_boot
2393	shirt
2394	t_shirt
2395	t_shirt
2396	dress
2397	coat
2398	t_shirt
2399	bag
2400	pullover
2401	dress
2402	ankle_boot
2403	shirt
2404	ankle_boot
2405	sneaker
2406	trouser
2407	ankle_boot
2408	ankle_boot
2409	bag
2410	bag
2411	ankle_boot
2412	sandal
2413	pullover
2414	trouser
2415	t_shirt
2416	trouser
2417	shirt
2418	ankle_boot
2419	coat
2420	t_shirt
2421	pullover
2422	trouser
2423	sandal
2424	t_shirt
2425	t_shirt
2426	bag
2427	sneaker
2428	bag
2429	shirt
2430	ankle_boot
2431	sandal
2432	pullover
2433	trouser
2434	coat
2435	trouser
2436	trouser
2437	shirt
2438	pullover
2439	t_shirt
2440	trouser
2441	trouser
2442	shirt
2443	sneaker
2444	t_shirt
2445	dress
2446	ankle_boot
2447	ankle_boot
2448	dress
2449	bag
2450	trouser
2451	pullover
2452	bag
2453	trouser
2454	bag
2455	sandal
2456	ankle_boot
2457	bag
2458	coat
2459	trouser
2460	dress
2461	coat
2462	sandal
2463	bag
2464	bag
2465	shirt
2466	sandal
2467	t_shirt
2468	ankle_boot
2469	trouser
2470	sneaker
2471	trouser
2472	pullover
2473	pullover
2474	t_shirt
2475	ankle_boot
2476	dress
2477	trouser
2478	bag
2479	dress
2480	trouser
2481	shirt
2482	sneaker
2483	trouser
2484	trouser
2485	sandal
2486	sandal
2487	shirt
2488	shirt
2489	coat
2490	shirt
2491	ankle_boot
2492	t_shirt
2493	bag
2494	shirt
2495	sandal
2496	pullover
2497	ankle_boot
2498	trouser
2499	bag
2500	bag
2501	dress
2502	sandal
2503	sandal
2504	t_shirt
2505	bag
2506	bag
2507	sandal
2508	dress
2509	t_shirt
2510	sneaker
2511	sandal
2512	bag
2513	t_shirt
2514	sandal
2515	dress
2516	shirt
2517	coat
2518	pullover
2519	bag
2520	dress
2521	t_shirt
2522	pullover
2523	pullover
2524	dress
2525	coat
2526	sandal
2527	ankle_boot
2528	ankle_boot
2529	coat
2530	ankle_boot
2531	bag
2532	coat
2533	t_shirt
2534	ankle_boot
2535	coat
2536	bag
2537	ankle_boot
2538	trouser
2539	shirt
2540	ankle_boot
2541	sandal
2542	pullover
2543	sneaker
2544	sneaker
2545	dress
2546	dress
2547	shirt
2548	trouser
2549	pullover
2550	pullover
2551	dress
2552	pullover
2553	t_shirt
2554	t_shirt
2555	shirt
2556	ankle_boot
2557	sandal
2558	ankle_boot
2559	ankle_boot
2560	shirt
2561	coat
2562	dress
2563	bag
2564	shirt
2565	shirt
2566	sandal
2567	ankle_boot
2568	dress
2569	shirt
2570	t_shirt
2571	bag
2572	sandal
2573	sandal
2574	trouser
2575	pullover
2576	t_shirt
2577	sandal
2578	trouser
2579	sneaker
2580	dress
2581	pullover
2582	ankle_boot
2583	trouser
2584	coat
2585	bag
2586	ankle_boot
2587	ankle_boot
2588	t_shirt
2589	coat
2590	sandal
2591	sandal
2592	coat
2593	trouser
2594	dress
2595	sandal
2596	bag
2597	shirt
2598	sneaker
2599	sandal
2600	sneaker
2601	pullover
2602	sandal
2603	shirt
2604	pullover
2605	ankle_boot
2606	bag
2607	bag
2608	ankle_boot
2609	sneaker
2610	shirt
2611	shirt
2612	pullover
2613	trouser
2614	dress
2615	coat
2616	bag
2617	bag
2618	dress
2619	dress
2620	ankle_boot
2621	bag
2622	sneaker
2623	shirt
2624	dress
2625	coat
2626	sneaker
2627	sandal
2628	bag
2629	t_shirt
2630	dress
2631	trouser
2632	pullover
2633	t_shirt
2634	coat
2635	coat
2636	ankle_boot
2637	sneaker
2638	sandal
2639	t_shirt
2640	pullover
2641	dress
2642	shirt
2643	sneaker
2644	sneaker
2645	sneaker
2646	t_shirt
2647	shirt
2648	coat
2649	sneaker
2650	ankle_boot
2651	bag
2652	ankle_boot
2653	bag
2654	pullover
2655	ankle_boot
2656	sandal
2657	bag
2658	ankle_boot
2659	bag
2660	pullover
2661	pullover
2662	shirt
2663	t_shirt
2664	dress
2665	pullover
2666	ankle_boot
2667	pullover
2668	shirt
2669	sneaker
2670	coat
2671	dress
2672	pullover
2673	pullover
2674	shirt
2675	ankle_boot
2676	trouser
2677	bag
2678	pullover
2679	bag
2680	trouser
2681	t_shirt
2682	sandal
2683	trouser
2684	t_shirt
2685	coat
2686	trouser
2687	shirt
2688	dress
2689	shirt
2690	dress
2691	coat
2692	shirt
2693	sandal
2694	dress
2695	sandal
2696	coat
2697	trouser
2698	shirt
2699	coat
2700	sandal
2701	pullover
2702	sneaker
2703	coat
2704	shirt
2705	dress
2706	ankle_boot
2707	dress
2708	ankle_boot
2709	trouser
2710	pullover
2711	sneaker
2712	trouser
2713	bag
2714	sandal
2715	trouser
2716	sandal
2717	pullover
2718	dress
2719	coat
2720	trouser
2721	trouser
2722	shirt
2723	coat
2724	sandal
2725	ankle_boot
2726	ankle_boot
2727	sneaker
2728	dress
2729	t_shirt
2730	coat
2731	sandal
2732	pullover
2733	t_shirt
2734	bag
2735	dress
2736	ankle_boot
2737	sneaker
2738	ankle_boot
2739	sandal
2740	pullover
2741	bag
2742	bag
2743	t_shirt
2744	bag
2745	sandal
2746	sandal
2747	pullover
2748	trouser
2749	coat
2750	ankle_boot
2751	sandal
2752	trouser
2753	sandal
2754	sandal
2755	ankle_boot
2756	dress
2757	shirt
2758	sandal
2759	sandal
2760	sandal
2761	t_shirt
2762	ankle_boot
2763	t_shirt
2764	trouser
2765	coat
2766	coat
2767	ankle_boot
2768	bag
2769	dress
2770	dress
2771	ankle_boot
2772	bag
2773	coat
2774	bag
2775	sneaker
2776	trouser
2777	coat
2778	dress
2779	coat
2780	bag
2781	shirt
2782	bag
2783	ankle_boot
2784	dress
2785	trouser
2786	sandal
2787	t_shirt
2788	coat
2789	shirt
2790	sandal
2791	trouser
2792	sandal
2793	dress
2794	bag
2795	dress
2796	ankle_boot
2797	sneaker
2798	ankle_boot
2799	coat
2800	pullover
2801	t_shirt
2802	sneaker
2803	sneaker
2804	dress
2805	dress
2806	pullover
2807	shirt
2808	t_shirt
2809	ankle_boot
2810	ankle_boot
2811	coat
2812	dress
2813	t_shirt
2814	sneaker
2815	trouser
2816	ankle_boot
2817	bag
2818	coat
2819	pullover
2820	t_shirt
2821	ankle_boot
2822	sneaker
2823	ankle_boot
2824	trouser
2825	t_shirt
2826	bag
2827	coat
2828	shirt
2829	pullover
2830	ankle_boot
2831	trouser
2832	t_shirt
2833	sneaker
2834	ankle_boot
2835	trouser
2836	sneaker
2837	coat
2838	sneaker
2839	trouser
2840	coat
2841	bag
2842	bag
2843	shirt
2844	ankle_boot
2845	pullover
2846	shirt
2847	sneaker
2848	sneaker
2849	coat
2850	coat
2851	sneaker
2852	ankle_boot
2853	t_shirt
2854	pullover
2855	sandal
2856	sandal
2857	trouser
2858	t_shirt
2859	t_shirt
2860	sneaker
2861	coat
2862	ankle_boot
2863	sneaker
2864	trouser
2865	bag
2866	bag
2867	pullover
2868	bag
2869	trouser
2870	shirt
2871	sneaker
2872	trouser
2873	coat
2874	dress
2875	shirt
2876	t_shirt
2877	t_shirt
2878	shirt
2879	bag
2880	pullover
2881	t_shirt
2882	sandal
2883	coat
2884	pullover
2885	t_shirt
2886	bag
2887	sandal
2888	coat
2889	pullover
2890	sneaker
2891	trouser
2892	sandal
2893	bag
2894	bag
2895	t_shirt
2896	ankle_boot
2897	trouser
2898	coat
2899	dress
2900	coat
2901	dress
2902	dress
2903	dress
2904	trouser
2905	sandal
2906	trouser
2907	ankle_boot
2908	pullover
2909	shirt
2910	pullover
2911	bag
2912	coat
2913	coat
2914	sandal
2915	t_shirt
2916	pullover
2917	coat
2918	pullover
2919	t_shirt
2920	sneaker
2921	dress
2922	coat
2923	t_shirt
2924	bag
2925	bag
2926	sneaker
2927	sandal
2928	t_shirt
2929	ankle_boot
2930	coat
2931	trouser
2932	sneaker
2933	sandal
2934	t_shirt
2935	coat
2936	pullover
2937	t_shirt
2938	bag
2939	trouser
2940	pullover
2941	ankle_boot
2942	shirt
2943	sandal
2944	t_shirt
2945	ankle_boot
2946	dress
2947	t_shirt
2948	pullover
2949	ankle_boot
2950	t_shirt
2951	sandal
2952	ankle_boot
2953	shirt
2954	sandal
2955	pullover
2956	trouser
2957	shirt
2958	pullover
2959	t_shirt
2960	t_shirt
2961	coat
2962	dress
2963	ankle_boot
2964	shirt
2965	t_shirt
2966	bag
2967	sneaker
2968	sneaker
2969	sandal
2970	coat
2971	t_shirt
2972	sandal
2973	shirt
2974	shirt
2975	bag
2976	trouser
2977	sneaker
2978	shirt
2979	dress
2980	sneaker
2981	ankle_boot
2982	ankle_boot
2983	bag
2984	coat
2985	shirt
2986	ankle_boot
2987	sandal
2988	ankle_boot
2989	pullover
2990	sandal
2991	t_shirt
2992	coat
2993	bag
2994	coat
2995	trouser
2996	ankle_boot
2997	t_shirt
2998	pullover
2999	dress
3000	shirt
3001	shirt
3002	trouser
3003	t_shirt
3004	pullover
3005	bag
3006	bag
3007	ankle_boot
3008	trouser
3009	shirt
3010	sneaker
3011	t_shirt
3012	dress
3013	sneaker
3014	shirt
3015	t_shirt
3016	bag
3017	pullover
3018	sandal
3019	dress
3020	trouser
3021	coat
3022	ankle_boot
3023	bag
3024	ankle_boot
3025	sandal
3026	ankle_boot
3027	shirt
3028	sandal
3029	sneaker
3030	trouser
3031	sandal
3032	ankle_boot
3033	sandal
3034	sandal
3035	shirt
3036	t_shirt
3037	sneaker
3038	bag
3039	t_shirt
3040	shirt
3041	dress
3042	sandal
3043	shirt
3044	trouser
3045	shirt
3046	sneaker
3047	bag
3048	sandal
3049	shirt
3050	shirt
3051	pullover
3052	pullover
3053	bag
3054	dress
3055	ankle_boot
3056	coat
3057	dress
3058	sneaker
3059	pullover
3060	ankle_boot
3061	shirt
3062	t_shirt
3063	sneaker
3064	ankle_boot
3065	bag
3066	sandal
3067	dress
3068	pullover
3069	bag
3070	pullover
3071	sneaker
3072	shirt
3073	sneaker
3074	dress
3075	dress
3076	bag
3077	sandal
3078	sandal
3079	trouser
3080	coat
3081	pullover
3082	sneaker
3083	shirt
3084	sandal
3085	ankle_boot
3086	shirt
3087	trouser
3088	dress
3089	sandal
3090	sandal
3091	coat
3092	sandal
3093	dress
3094	shirt
3095	shirt
3096	t_shirt
3097	coat
3098	dress
3099	bag
3100	coat
3101	dress
3102	trouser
3103	dress
3104	pullover
3105	bag
3106	shirt
3107	coat
3108	coat
3109	pullover
3110	shirt
3111	shirt
3112	dress
3113	trouser
3114	ankle_boot
3115	shirt
3116	t_shirt
3117	pullover
3118	coat
3119	t_shirt
3120	pullover
3121	ankle_boot
3122	trouser
3123	t_shirt
3124	bag
3125	coat
3126	dress
3127	sneaker
3128	ankle_boot
3129	ankle_boot
3130	coat
3131	coat
3132	coat
3133	coat
3134	sneaker
3135	pullover
3136	trouser
3137	shirt
3138	dress
3139	pullover
3140	sneaker
3141	pullover
3142	trouser
3143	ankle_boot
3144	shirt
3145	dress
3146	pullover
3147	sneaker
3148	shirt
3149	trouser
3150	coat
3151	sandal
3152	pullover
3153	trouser
3154	trouser
3155	trouser
3156	bag
3157	bag
3158	bag
3159	trouser
3160	ankle_boot
3161	t_shirt
3162	shirt
3163	dress
3164	coat
3165	dress
3166	t_shirt
3167	t_shirt
3168	coat
3169	ankle_boot
3170	coat
3171	shirt
3172	ankle_boot
3173	dress
3174	sandal
3175	coat
3176	shirt
3177	trouser
3178	sandal
3179	coat
3180	ankle_boot
3181	t_shirt
3182	trouser
3183	t_shirt
3184	sneaker
3185	coat
3186	sandal
3187	dress
3188	coat
3189	t_shirt
3190	sneaker
3191	bag
3192	bag
3193	t_shirt
3194	trouser
3195	sandal
3196	sandal
3197	coat
3198	t_shirt
3199	sneaker
3200	sneaker
3201	t_shirt
3202	ankle_boot
3203	sneaker
3204	sneaker
3205	sneaker
3206	t_shirt
3207	shirt
3208	t_shirt
3209	pullover
3210	dress
3211	dress
3212	shirt
3213	sandal
3214	ankle_boot
3215	shirt
3216	pullover
3217	ankle_boot
3218	coat
3219	sandal
3220	coat
3221	ankle_boot
3222	sandal
3223	ankle_boot
3224	ankle_boot
3225	pullover
3226	shirt
3227	coat
3228	dress
3229	dress
3230	ankle_boot
3231	ankle_boot
3232	dress
3233	ankle_boot
3234	pullover
3235	bag
3236	trouser
3237	sandal
3238	bag
3239	t_shirt
3240	pullover
3241	ankle_boot
3242	sandal
3243	shirt
3244	pullover
3245	pullover
3246	trouser
3247	sandal
3248	dress
3249	dress
3250	ankle_boot
3251	sandal
3252	pullover
3253	coat
3254	t_shirt
3255	coat
3256	coat
3257	coat
3258	shirt
3259	pullover
3260	sneaker
3261	ankle_boot
3262	t_shirt
3263	pullover
3264	sneaker
3265	sandal
3266	dress
3267	trouser
3268	pullover
3269	trouser
3270	t_shirt
3271	trouser
3272	shirt
3273	trouser
3274	t_shirt
3275	sneaker
3276	sandal
3277	trouser
3278	trouser
3279	bag
3280	sneaker
3281	dress
3282	bag
3283	bag
3284	coat
3285	shirt
3286	sneaker
3287	trouser
3288	ankle_boot
3289	sneaker
3290	sandal
3291	t_shirt
3292	sandal
3293	ankle_boot
3294	bag
3295	sandal
3296	pullover
3297	pullover
3298	coat
3299	pullover
3300	sandal
3301	trouser
3302	bag
3303	pullover
3304	trouser
3305	dress
3306	trouser
3307	ankle_boot
3308	t_shirt
3309	dress
3310	sandal
3311	trouser
3312	pullover
3313	trouser
3314	sneaker
3315	pullover
3316	trouser
3317	sandal
3318	pullover
3319	shirt
3320	trouser
3321	bag
3322	coat
3323	ankle_boot
3324	coat
3325	trouser
3326	trouser
3327	bag
3328	dress
3329	coat
3330	trouser
3331	sandal
3332	sandal
3333	shirt
3334	trouser
3335	bag
3336	shirt
3337	sneaker
3338	dress
3339	shirt
3340	sandal
3341	coat
3342	pullover
3343	ankle_boot
3344	ankle_boot
3345	coat
3346	sneaker
3347	shirt
3348	coat
3349	trouser
3350	shirt
3351	dress
3352	sneaker
3353	dress
3354	ankle_boot
3355	trouser
3356	t_shirt
3357	ankle_boot
3358	shirt
3359	dress
3360	bag
3361	sandal
3362	dress
3363	coat
3364	pullover
3365	bag
3366	t_shirt
3367	pullover
3368	t_shirt
3369	shirt
3370	dress
3371	ankle_boot
3372	pullover
3373	sneaker
3374	ankle_boot
3375	shirt
3376	shirt
3377	bag
3378	shirt
3379	bag
3380	bag
3381	pullover
3382	bag
3383	t_shirt
3384	coat
3385	bag
3386	shirt
3387	bag
3388	shirt
3389	sneaker
3390	coat
3391	trouser
3392	shirt
3393	ankle_boot
3394	t_shirt
3395	trouser
3396	trouser
3397	sandal
3398	sandal
3399	sneaker
3400	bag
3401	dress
3402	bag
3403	trouser
3404	ankle_boot
3405	trouser
3406	ankle_boot
3407	trouser
3408	pullover
3409	trouser
3410	shirt
3411	shirt
3412	sandal
3413	sneaker
3414	ankle_boot
3415	t_shirt
3416	dress
3417	sandal
3418	shirt
3419	bag
3420	dress
3421	bag
3422	sneaker
3423	trouser
3424	sneaker
3425	pullover
3426	pullover
3427	shirt
3428	sandal
3429	dress
3430	dress
3431	sandal
3432	sandal
3433	shirt
3434	bag
3435	sneaker
3436	sandal
3437	sneaker
3438	sneaker
3439	ankle_boot
3440	sandal
3441	trouser
3442	coat
3443	bag
3444	t_shirt
3445	shirt
3446	dress
3447	t_shirt
3448	ankle_boot
3449	shirt
3450	bag
3451	shirt
3452	sandal
3453	t_shirt
3454	bag
3455	t_shirt
3456	pullover
3457	coat
3458	sandal
3459	bag
3460	t_shirt
3461	dress
3462	pullover
3463	bag
3464	coat
3465	trouser
3466	coat
3467	trouser
3468	coat
3469	bag
3470	trouser
3471	dress
3472	dress
3473	coat
3474	coat
3475	coat
3476	coat
3477	sneaker
3478	coat
3479	sneaker
3480	t_shirt
3481	ankle_boot
3482	bag
3483	sandal
3484	dress
3485	t_shirt
3486	bag
3487	bag
3488	pullover
3489	trouser
3490	shirt
3491	sandal
3492	coat
3493	trouser
3494	sneaker
3495	bag
3496	pullover
3497	pullover
3498	ankle_boot
3499	sneaker
3500	pullover
3501	sneaker
3502	sandal
3503	bag
3504	pullover
3505	dress
3506	sandal
3507	pullover
3508	bag
3509	coat
3510	ankle_boot
3511	t_shirt
3512	shirt
3513	ankle_boot
3514	trouser
3515	shirt
3516	t_shirt
3517	dress
3518	coat
3519	bag
3520	dress
3521	sneaker
3522	sandal
3523	pullover
3524	coat
3525	dress
3526	pullover
3527	bag
3528	t_shirt
3529	dress
3530	dress
3531	sneaker
3532	shirt
3533	coat
3534	t_shirt
3535	dress
3536	shirt
3537	coat
3538	dress
3539	ankle_boot
3540	coat
3541	bag
3542	sneaker
3543	dress
3544	shirt
3545	trouser
3546	sandal
3547	sandal
3548	shirt
3549	sneaker
3550	shirt
3551	trouser
3552	t_shirt
3553	trouser
3554	t_shirt
3555	bag
3556	bag
3557	sandal
3558	t_shirt
3559	coat
3560	dress
3561	sandal
3562	t_shirt
3563	sneaker
3564	trouser
3565	bag
3566	ankle_boot
3567	trouser
3568	pullover
3569	dress
3570	ankle_boot
3571	bag
3572	sneaker
3573	sandal
3574	dress
3575	coat
3576	pullover
3577	sneaker
3578	bag
3579	sneaker
3580	t_shirt
3581	coat
3582	sneaker
3583	dress
3584	t_shirt
3585	bag
3586	bag
3587	bag
3588	bag
3589	shirt
3590	t_shirt
3591	bag
3592	shirt
3593	shirt
3594	shirt
3595	shirt
3596	shirt
3597	sneaker
3598	sandal
3599	sandal
3600	trouser
3601	sandal
3602	pullover
3603	trouser
3604	sneaker
3605	ankle_boot
3606	t_shirt
3607	t_shirt
3608	shirt
3609	pullover
3610	ankle_boot
3611	pullover
3612	trouser
3613	pullover
3614	sandal
3615	t_shirt
3616	trouser
3617	sneaker
3618	dress
3619	bag
3620	sneaker
3621	bag
3622	trouser
3623	t_shirt
3624	trouser
3625	ankle_boot
3626	shirt
3627	sandal
3628	bag
3629	coat
3630	shirt
3631	shirt
3632	coat
3633	t_shirt
3634	pullover
3635	bag
3636	t_shirt
3637	trouser
3638	sandal
3639	bag
3640	bag
3641	trouser
3642	ankle_boot
3643	sneaker
3644	trouser
3645	coat
3646	bag
3647	sneaker
3648	ankle_boot
3649	pullover
3650	ankle_boot
3651	coat
3652	coat
3653	shirt
3654	sandal
3655	sandal
3656	dress
3657	pullover
3658	ankle_boot
3659	ankle_boot
3660	bag
3661	shirt
3662	coat
3663	bag
3664	dress
3665	dress
3666	shirt
3667	sandal
3668	sneaker
3669	ankle_boot
3670	t_shirt
3671	shirt
3672	t_shirt
3673	sneaker
3674	ankle_boot
3675	sneaker
3676	sneaker
3677	bag
3678	t_shirt
3679	bag
3680	sneaker
3681	shirt
3682	dress
3683	pullover
3684	t_shirt
3685	trouser
3686	dress
3687	pullover
3688	sandal
3689	coat
3690	sneaker
3691	dress
3692	shirt
3693	coat
3694	ankle_boot
3695	bag
3696	pullover
3697	dress
3698	sandal
3699	sneaker
3700	shirt
3701	trouser
3702	t_shirt
3703	pullover
3704	bag
3705	coat
3706	sandal
3707	shirt
3708	sandal
3709	coat
3710	sneaker
3711	shirt
3712	sneaker
3713	trouser
3714	sandal
3715	pullover
3716	bag
3717	sneaker
3718	bag
3719	shirt
3720	trouser
3721	bag
3722	dress
3723	ankle_boot
3724	bag
3725	t_shirt
3726	dress
3727	dress
3728	sneaker
3729	ankle_boot
3730	bag
3731	dress
3732	dress
3733	bag
3734	pullover
3735	sandal
3736	trouser
3737	ankle_boot
3738	sneaker
3739	sandal
3740	trouser
3741	coat
3742	shirt
3743	shirt
3744	bag
3745	shirt
3746	bag
3747	ankle_boot
3748	shirt
3749	ankle_boot
3750	shirt
3751	trouser
3752	coat
3753	pullover
3754	trouser
3755	sandal
3756	ankle_boot
3757	dress
3758	pullover
3759	coat
3760	coat
3761	shirt
3762	t_shirt
3763	shirt
3764	sandal
3765	ankle_boot
3766	sandal
3767	sneaker
3768	coat
3769	pullover
3770	trouser
3771	shirt
3772	sandal
3773	coat
3774	trouser
3775	shirt
3776	sneaker
3777	shirt
3778	sandal
3779	bag
3780	t_shirt
3781	dress
3782	sandal
3783	ankle_boot
3784	dress
3785	sneaker
3786	sandal
3787	dress
3788	bag
3789	ankle_boot
3790	coat
3791	sneaker
3792	coat
3793	bag
3794	dress
3795	pullover
3796	bag
3797	sneaker
3798	dress
3799	dress
3800	coat
3801	coat
3802	sandal
3803	bag
3804	t_shirt
3805	shirt
3806	shirt
3807	bag
3808	trouser
3809	ankle_boot
3810	shirt
3811	pullover
3812	sneaker
3813	sneaker
3814	ankle_boot
3815	t_shirt
3816	ankle_boot
3817	trouser
3818	sandal
3819	t_shirt
3820	shirt
3821	ankle_boot
3822	t_shirt
3823	bag
3824	coat
3825	sandal
3826	dress
3827	t_shirt
3828	coat
3829	trouser
3830	ankle_boot
3831	shirt
3832	dress
3833	coat
3834	sandal
3835	pullover
3836	pullover
3837	pullover
3838	dress
3839	bag
3840	ankle_boot
3841	pullover
3842	bag
3843	dress
3844	bag
3845	pullover
3846	pullover
3847	shirt
3848	ankle_boot
3849	bag
3850	shirt
3851	coat
3852	t_shirt
3853	bag
3854	dress
3855	sneaker
3856	sneaker
3857	ankle_boot
3858	shirt
3859	ankle_boot
3860	trouser
3861	t_shirt
3862	coat
3863	coat
3864	pullover
3865	shirt
3866	dress
3867	pullover
3868	t_shirt
3869	bag
3870	dress
3871	t_shirt
3872	trouser
3873	bag
3874	sandal
3875	trouser
3876	pullover
3877	sandal
3878	sandal
3879	shirt
3880	sneaker
3881	coat
3882	bag
3883	t_shirt
3884	dress
3885	coat
3886	sneaker
3887	trouser
3888	coat
3889	pullover
3890	t_shirt
3891	bag
3892	dress
3893	t_shirt
3894	trouser
3895	bag
3896	t_shirt
3897	bag
3898	shirt
3899	t_shirt
3900	pullover
3901	shirt
3902	shirt
3903	t_shirt
3904	t_shirt
3905	trouser
3906	sneaker
3907	t_shirt
3908	shirt
3909	dress
3910	bag
3911	shirt
3912	coat
3913	bag
3914	t_shirt
3915	sneaker
3916	shirt
3917	sneaker
3918	dress
3919	t_shirt
3920	t_shirt
3921	ankle_boot
3922	coat
3923	pullover
3924	dress
3925	trouser
3926	sandal
3927	pullover
3928	dress
3929	trouser
3930	shirt
3931	bag
3932	dress
3933	trouser
3934	t_shirt
3935	t_shirt
3936	dress
3937	sandal
3938	trouser
3939	trouser
3940	shirt
3941	bag
3942	ankle_boot
3943	coat
3944	coat
3945	t_shirt
3946	bag
3947	coat
3948	t_shirt
3949	sandal
3950	dress
3951	ankle_boot
3952	bag
3953	t_shirt
3954	sandal
3955	sandal
3956	ankle_boot
3957	pullover
3958	trouser
3959	trouser
3960	bag
3961	trouser
3962	shirt
3963	coat
3964	bag
3965	bag
3966	sandal
3967	t_shirt
3968	sneaker
3969	shirt
3970	trouser
3971	trouser
3972	shirt
3973	pullover
3974	ankle_boot
